Product ID,SKU,Product Name,Brand,Category,Subcategory,Description,Original Price ($),Discount (%),Sale Price ($),Currency,Stock Quantity,Stock Status,Rating,Review Count,Weight (kg),Color,Size,Is Featured,Is New Arrival,Is Bestseller,Date Added,Tags,Image URL,Product URL
PROD-000323,BEA-00323-790,NARS Anti-Aging Primer,NARS,Beauty & Health,Makeup,Anti-Aging Primer by NARS. High-quality retail product with excellent durability and performance. Perfect for everyday use.,106.24,25,79.68,USD,96,In Stock,3.6,142,9.55,White,XXL,No,No,No,2023-06-16,"beauty & health, nars, primer, anti-aging",https://images.retail-demo.com/beauty-health/primer-2.jpg,https://retail-demo.com/products/prod-000323
PROD-000497,TOY-00497-618,Transformers Limited Edition Trading Card Game,Transformers,Toys & Games,Action Figures,Limited Edition Trading Card Game by Transformers. High-quality retail product with excellent durability and performance. Perfect for everyday use.,144.88,0,144.88,USD,2137,In Stock,4.6,11448,8.86,Pink,10,No,No,Yes,2022-02-26,"toys & games, transformers, trading card game, limited edition",https://images.retail-demo.com/toys-games/trading-card-game-1.jpg,https://retail-demo.com/products/prod-000497
PROD-000170,FOO-00170-415,Dole Premium Brown Rice,Dole,Food & Grocery,Health Foods,Premium Brown Rice by Dole. High-quality retail product with excellent durability and performance. Perfect for everyday use.,37.49,15,31.87,USD,42,In Stock,3.7,1504,9.06,Blue,S,No,Yes,No,2023-01-19,"food & grocery, dole, brown rice, premium",https://images.retail-demo.com/food-grocery/brown-rice-4.jpg,https://retail-demo.com/products/prod-000170
PROD-000488,TOY-00488-634,Melissa & Doug Adventure Monopoly,Melissa & Doug,Toys & Games,Board Games,Adventure Monopoly by Melissa & Doug. High-quality retail product with excellent durability and performance. Perfect for everyday use.,162.73,20,130.18,USD,490,In Stock,4.9,11909,9.17,Gray,L,No,No,Yes,2024-06-10,"toys & games, melissa & doug, monopoly, adventure",https://images.retail-demo.com/toys-games/monopoly-4.jpg,https://retail-demo.com/products/prod-000488
PROD-000079,CLO-00079-371,Nike Modern Polo Shirt,Nike,Clothing & Apparel,Men's,Modern Polo Shirt by Nike. High-quality retail product with excellent durability and performance. Perfect for everyday use.,239.09,5,227.14,USD,1427,In Stock,4.2,263,3.26,Navy,7,Yes,Yes,No,2024-09-02,"clothing & apparel, nike, polo shirt, modern",https://images.retail-demo.com/clothing-apparel/polo-shirt-4.jpg,https://retail-demo.com/products/prod-000079
PROD-000072,CLO-00072-864,ASOS Vintage Formal Shirt,ASOS,Clothing & Apparel,Accessories,Vintage Formal Shirt by ASOS. High-quality retail product with excellent durability and performance. Perfect for everyday use.,250.83,10,225.75,USD,2417,In Stock,4.8,7899,8.53,White,6,Yes,Yes,Yes,2023-04-08,"clothing & apparel, asos, formal shirt, vintage",https://images.retail-demo.com/clothing-apparel/formal-shirt-4.jpg,https://retail-demo.com/products/prod-000072
PROD-000530,AUT-00530-880,Magellan Professional Grade Car Vacuum,Magellan,Automotive,Safety,Professional Grade Car Vacuum by Magellan. High-quality retail product with excellent durability and performance. Perfect for everyday use.,365.1,0,365.1,USD,3616,In Stock,4.5,11607,12.51,Gold,S,No,No,Yes,2023-11-17,"automotive, magellan, car vacuum, professional grade",https://images.retail-demo.com/automotive/car-vacuum-2.jpg,https://retail-demo.com/products/prod-000530
PROD-000017,ELE-00017-865,Sony Plus Smart Doorbell,Sony,Electronics,Audio,Plus Smart Doorbell by Sony. High-quality retail product with excellent durability and performance. Perfect for everyday use.,762.86,0,762.86,USD,499,In Stock,4.2,8888,1.52,Pink,6,No,Yes,No,2024-11-06,"electronics, sony, smart doorbell, plus",https://images.retail-demo.com/electronics/smart-doorbell-1.jpg,https://retail-demo.com/products/prod-000017
PROD-000403,SPO-00403-776,The North Face Waterproof Resistance Bands,The North Face,Sports & Outdoors,Gym & Fitness,Waterproof Resistance Bands by The North Face. High-quality retail product with excellent durability and performance. Perfect for everyday use.,533.47,50,266.74,USD,1201,In Stock,4.6,12408,11.38,Blue,One Size,No,Yes,Yes,2023-02-26,"sports & outdoors, the north face, resistance bands, waterproof",https://images.retail-demo.com/sports-outdoors/resistance-bands-3.jpg,https://retail-demo.com/products/prod-000403
PROD-000291,HOM-00291-405,Wayfair Mid-Century Nightstand,Wayfair,Home & Furniture,Decor,Mid-Century Nightstand by Wayfair. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1597.6,30,1118.32,USD,1180,In Stock,3.6,10393,22.19,Silver,12,No,Yes,No,2022-10-17,"home & furniture, wayfair, nightstand, mid-century",https://images.retail-demo.com/home-furniture/nightstand-1.jpg,https://retail-demo.com/products/prod-000291
PROD-000012,ELE-00012-165,Lenovo Premium Hair Dryer,Lenovo,Electronics,Audio,Premium Hair Dryer by Lenovo. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1112.1,30,778.47,USD,1840,In Stock,3.9,4066,0.62,Brown,L,No,Yes,No,2022-05-26,"electronics, lenovo, hair dryer, premium",https://images.retail-demo.com/electronics/hair-dryer-1.jpg,https://retail-demo.com/products/prod-000012
PROD-000301,BEA-00301-485,CeraVe Nourishing Perfume,CeraVe,Beauty & Health,Men's Grooming,Nourishing Perfume by CeraVe. High-quality retail product with excellent durability and performance. Perfect for everyday use.,126.05,10,113.44,USD,1424,In Stock,4.2,9346,9.53,Pink,9,Yes,No,No,2023-05-31,"beauty & health, cerave, perfume, nourishing",https://images.retail-demo.com/beauty-health/perfume-4.jpg,https://retail-demo.com/products/prod-000301
PROD-000167,FOO-00167-677,Nature Valley Premium Coconut Oil,Nature Valley,Food & Grocery,Snacks,Premium Coconut Oil by Nature Valley. High-quality retail product with excellent durability and performance. Perfect for everyday use.,38.1,20,30.48,USD,1330,In Stock,4.9,4908,14.21,Gold,One Size,No,No,No,2022-10-14,"food & grocery, nature valley, coconut oil, premium",https://images.retail-demo.com/food-grocery/coconut-oil-1.jpg,https://retail-demo.com/products/prod-000167
PROD-000154,FOO-00154-607,Quaker Raw Orange Juice,Quaker,Food & Grocery,Beverages,Raw Orange Juice by Quaker. High-quality retail product with excellent durability and performance. Perfect for everyday use.,44.22,0,44.22,USD,4553,In Stock,4.3,7004,24.31,Purple,9,No,No,Yes,2023-10-15,"food & grocery, quaker, orange juice, raw",https://images.retail-demo.com/food-grocery/orange-juice-4.jpg,https://retail-demo.com/products/prod-000154
PROD-000276,HOM-00276-406,La-Z-Boy Minimalist Floor Lamp,La-Z-Boy,Home & Furniture,Storage,Minimalist Floor Lamp by La-Z-Boy. High-quality retail product with excellent durability and performance. Perfect for everyday use.,293.59,40,176.15,USD,4196,In Stock,4.4,12267,17.57,Gold,XXL,No,Yes,Yes,2023-03-06,"home & furniture, la-z-boy, floor lamp, minimalist",https://images.retail-demo.com/home-furniture/floor-lamp-5.jpg,https://retail-demo.com/products/prod-000276
PROD-000354,BEA-00354-890,Paula's Choice Nourishing Lipstick,Paula's Choice,Beauty & Health,Wellness,Nourishing Lipstick by Paula's Choice. High-quality retail product with excellent durability and performance. Perfect for everyday use.,5.94,5,5.64,USD,177,In Stock,3.4,5164,23.59,Gold,XL,No,Yes,No,2022-03-19,"beauty & health, paula's choice, lipstick, nourishing",https://images.retail-demo.com/beauty-health/lipstick-4.jpg,https://retail-demo.com/products/prod-000354
PROD-000399,SPO-00399-590,Titleist Durable Sleeping Bag,Titleist,Sports & Outdoors,Water Sports,Durable Sleeping Bag by Titleist. High-quality retail product with excellent durability and performance. Perfect for everyday use.,277.43,0,277.43,USD,2879,In Stock,3.1,1854,21.16,Blue,11,No,No,No,2022-09-18,"sports & outdoors, titleist, sleeping bag, durable",https://images.retail-demo.com/sports-outdoors/sleeping-bag-5.jpg,https://retail-demo.com/products/prod-000399
PROD-000391,SPO-00391-214,Yeti All-Terrain Resistance Bands,Yeti,Sports & Outdoors,Outdoor & Camping,All-Terrain Resistance Bands by Yeti. High-quality retail product with excellent durability and performance. Perfect for everyday use.,229.22,10,206.3,USD,1433,In Stock,3.4,4958,19.65,Silver,L,Yes,No,No,2024-11-02,"sports & outdoors, yeti, resistance bands, all-terrain",https://images.retail-demo.com/sports-outdoors/resistance-bands-1.jpg,https://retail-demo.com/products/prod-000391
PROD-000207,FOO-00207-611,Doritos Raw Almond Butter,Doritos,Food & Grocery,International,Raw Almond Butter by Doritos. High-quality retail product with excellent durability and performance. Perfect for everyday use.,32.11,25,24.08,USD,454,In Stock,3.9,5905,14.22,Green,M,No,Yes,No,2022-08-25,"food & grocery, doritos, almond butter, raw",https://images.retail-demo.com/food-grocery/almond-butter-2.jpg,https://retail-demo.com/products/prod-000207
PROD-000386,SPO-00386-523,Nike Pro Foam Roller,Nike,Sports & Outdoors,Running,Pro Foam Roller by Nike. High-quality retail product with excellent durability and performance. Perfect for everyday use.,379.01,0,379.01,USD,3396,In Stock,4.5,3401,8.41,Brown,11,No,Yes,No,2023-02-17,"sports & outdoors, nike, foam roller, pro",https://images.retail-demo.com/sports-outdoors/foam-roller-3.jpg,https://retail-demo.com/products/prod-000386
PROD-000352,BEA-00352-714,The Ordinary Brightening Setting Spray,The Ordinary,Beauty & Health,Body Care,Brightening Setting Spray by The Ordinary. High-quality retail product with excellent durability and performance. Perfect for everyday use.,84.73,30,59.31,USD,4373,In Stock,3.7,2596,23.34,Multicolor,XXL,No,No,No,2024-04-24,"beauty & health, the ordinary, setting spray, brightening",https://images.retail-demo.com/beauty-health/setting-spray-4.jpg,https://retail-demo.com/products/prod-000352
PROD-000218,HOM-00218-225,Ashley Scandinavian Sectional Couch,Ashley,Home & Furniture,Living Room,Scandinavian Sectional Couch by Ashley. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1806.93,25,1355.2,USD,2716,In Stock,4.6,1511,23.56,Black,M,No,No,No,2024-10-13,"home & furniture, ashley, sectional couch, scandinavian",https://images.retail-demo.com/home-furniture/sectional-couch-1.jpg,https://retail-demo.com/products/prod-000218
PROD-000523,AUT-00523-397,WeatherTech High-Performance Tire Inflator,WeatherTech,Automotive,Car Care,High-Performance Tire Inflator by WeatherTech. High-quality retail product with excellent durability and performance. Perfect for everyday use.,391.95,25,293.96,USD,4540,In Stock,4.5,9767,12.24,Beige,7,No,Yes,Yes,2022-05-05,"automotive, weathertech, tire inflator, high-performance",https://images.retail-demo.com/automotive/tire-inflator-5.jpg,https://retail-demo.com/products/prod-000523
PROD-000116,CLO-00116-168,Nike Relaxed Cardigan,Nike,Clothing & Apparel,Women's,Relaxed Cardigan by Nike. High-quality retail product with excellent durability and performance. Perfect for everyday use.,256.1,50,128.05,USD,1034,In Stock,4.6,575,19.49,Green,XXL,No,No,No,2022-03-08,"clothing & apparel, nike, cardigan, relaxed",https://images.retail-demo.com/clothing-apparel/cardigan-5.jpg,https://retail-demo.com/products/prod-000116
PROD-000348,BEA-00348-994,Maybelline Long-lasting Highlighter,Maybelline,Beauty & Health,Skincare,Long-lasting Highlighter by Maybelline. High-quality retail product with excellent durability and performance. Perfect for everyday use.,100.53,0,100.53,USD,1463,In Stock,4.7,2131,5.13,Beige,L,Yes,Yes,No,2024-03-06,"beauty & health, maybelline, highlighter, long-lasting",https://images.retail-demo.com/beauty-health/highlighter-4.jpg,https://retail-demo.com/products/prod-000348
PROD-000364,BEA-00364-154,Too Faced Long-lasting Conditioner,Too Faced,Beauty & Health,Body Care,Long-lasting Conditioner by Too Faced. High-quality retail product with excellent durability and performance. Perfect for everyday use.,11.29,0,11.29,USD,2222,In Stock,3.1,3293,16.4,Black,S,No,No,No,2024-01-08,"beauty & health, too faced, conditioner, long-lasting",https://images.retail-demo.com/beauty-health/conditioner-1.jpg,https://retail-demo.com/products/prod-000364
PROD-000512,TOY-00512-490,Crayola Deluxe Remote Control Car,Crayola,Toys & Games,Action Figures,Deluxe Remote Control Car by Crayola. High-quality retail product with excellent durability and performance. Perfect for everyday use.,68.01,0,68.01,USD,4933,In Stock,4.5,8969,10.03,Gray,L,No,Yes,Yes,2022-02-12,"toys & games, crayola, remote control car, deluxe",https://images.retail-demo.com/toys-games/remote-control-car-2.jpg,https://retail-demo.com/products/prod-000512
PROD-000010,ELE-00010-600,Xiaomi Max Air Purifier,Xiaomi,Electronics,Phones & Tablets,Max Air Purifier by Xiaomi. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1362.26,30,953.58,USD,2655,In Stock,4.8,9818,2.89,Green,N/A,No,Yes,Yes,2022-04-29,"electronics, xiaomi, air purifier, max",https://images.retail-demo.com/electronics/air-purifier-2.jpg,https://retail-demo.com/products/prod-000010
PROD-000313,BEA-00313-190,CeraVe Hydrating Conditioner,CeraVe,Beauty & Health,Skincare,Hydrating Conditioner by CeraVe. High-quality retail product with excellent durability and performance. Perfect for everyday use.,121.62,0,121.62,USD,3566,In Stock,3.9,9839,6.65,Green,S,Yes,No,No,2024-03-31,"beauty & health, cerave, conditioner, hydrating",https://images.retail-demo.com/beauty-health/conditioner-5.jpg,https://retail-demo.com/products/prod-000313
PROD-000132,CLO-00132-439,Tommy Hilfiger Formal Formal Shirt,Tommy Hilfiger,Clothing & Apparel,Outerwear,Formal Formal Shirt by Tommy Hilfiger. High-quality retail product with excellent durability and performance. Perfect for everyday use.,215.52,10,193.97,USD,3017,In Stock,3.9,277,2.83,Navy,8,No,Yes,No,2024-08-29,"clothing & apparel, tommy hilfiger, formal shirt, formal",https://images.retail-demo.com/clothing-apparel/formal-shirt-3.jpg,https://retail-demo.com/products/prod-000132
PROD-000143,FOO-00143-367,Dole Natural Green Tea Bags,Dole,Food & Grocery,Health Foods,Natural Green Tea Bags by Dole. High-quality retail product with excellent durability and performance. Perfect for everyday use.,10.86,0,10.86,USD,55,In Stock,4.0,4069,5.96,Silver,XL,No,No,No,2022-01-24,"food & grocery, dole, green tea bags, natural",https://images.retail-demo.com/food-grocery/green-tea-bags-3.jpg,https://retail-demo.com/products/prod-000143
PROD-000384,SPO-00384-189,Callaway All-Terrain Weight Bench,Callaway,Sports & Outdoors,Water Sports,All-Terrain Weight Bench by Callaway. High-quality retail product with excellent durability and performance. Perfect for everyday use.,371.1,0,371.1,USD,4333,In Stock,4.1,10310,18.13,Pink,N/A,No,No,No,2023-10-11,"sports & outdoors, callaway, weight bench, all-terrain",https://images.retail-demo.com/sports-outdoors/weight-bench-3.jpg,https://retail-demo.com/products/prod-000384
PROD-000031,ELE-00031-779,JBL Plus DAC Amplifier,JBL,Electronics,Cameras,Plus DAC Amplifier by JBL. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1292.59,0,1292.59,USD,4222,In Stock,4.3,4654,15.52,White,12,No,No,No,2023-04-06,"electronics, jbl, dac amplifier, plus",https://images.retail-demo.com/electronics/dac-amplifier-2.jpg,https://retail-demo.com/products/prod-000031
PROD-000461,TOY-00461-227,LeapFrog STEM Telescope,LeapFrog,Toys & Games,Arts & Crafts,STEM Telescope by LeapFrog. High-quality retail product with excellent durability and performance. Perfect for everyday use.,48.77,0,48.77,USD,3871,In Stock,3.3,4922,16.68,Blue,One Size,No,No,No,2023-05-17,"toys & games, leapfrog, telescope, stem",https://images.retail-demo.com/toys-games/telescope-1.jpg,https://retail-demo.com/products/prod-000461
PROD-000450,TOY-00450-597,VTech Limited Edition Operation Game,VTech,Toys & Games,Outdoor Play,Limited Edition Operation Game by VTech. High-quality retail product with excellent durability and performance. Perfect for everyday use.,85.27,15,72.48,USD,2673,In Stock,4.3,12896,16.68,Brown,12,No,No,Yes,2023-09-15,"toys & games, vtech, operation game, limited edition",https://images.retail-demo.com/toys-games/operation-game-5.jpg,https://retail-demo.com/products/prod-000450
PROD-000535,AUT-00535-739,Pioneer All-Weather Trailer Hitch Lock,Pioneer,Automotive,Tools,All-Weather Trailer Hitch Lock by Pioneer. High-quality retail product with excellent durability and performance. Perfect for everyday use.,282.51,25,211.88,USD,4459,In Stock,4.3,14547,15.49,Beige,10,No,No,Yes,2023-02-09,"automotive, pioneer, trailer hitch lock, all-weather",https://images.retail-demo.com/automotive/trailer-hitch-lock-3.jpg,https://retail-demo.com/products/prod-000535
